minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.8	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:0
9: Y:1
10: Z:-4]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.9	"1: <Architect>
2: Nice,
3: now
4: look
5: at
6: it
7: so
8: the
9: green
10: block
11: is
12: on
13: the
14: right
15: side
16: of
17: the
18: white
19: base
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.10	"1: <Architect>
2: I'm
3: sorry,
4: I
5: meant
6: the
7: left
8: side
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.11	"1: <Builder>
2: here?
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.12	"1: <Builder>
2: there
3: we
4: go
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.13	"1: <Architect>
2: Lol
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.14	"1: <Architect>
2: Now
3: build
4: three
5: more
6: green
7: blocks
8: on
9: top
10: of
11: that
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.15	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:0
9: Y:2
10: Z:-4]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.16	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:0
9: Y:3
10: Z:-4]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.17	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:0
9: Y:4
10: Z:-4]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.18	"1: <Architect>
2: On
3: the
4: ground,
5: three
6: more
7: green
8: blocks
9: going
10: to
11: the
12: right
13: of
14: the
15: bottom
16: block,
17: so
18: it
19: looks
20: like
21: an
22: 'L'
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.19	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:0
9: Y:1
10: Z:-3]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.20	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:0
9: Y:1
10: Z:-2]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.21	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:0
9: Y:1
10: Z:-1]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.22	"1: <Builder>
2: will
3: this
4: form
5: a
6: square?
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.23	"1: <Architect>
2: yes,
3: but
4: there
5: will
6: be
7: some
8: yellow
9: in
10: the
11: middle
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.24	"1: <Builder>
2: ok
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.25	"1: <Architect>
2: On
3: top
4: of
5: the
6: right-most
7: green
8: block,
9: put
10: a
11: yellow
12: one
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.26	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:0
9: Y:2
10: Z:-1]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.27	"1: <Architect>
2: And
3: to
4: the
5: left
6: of
7: that,
8: put
9: another
10: yellow
11: one
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.28	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:0
9: Y:2
10: Z:-2]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.29	"1: <Architect>
2: Three
3: more
4: yellow
5: on
6: top
7: of
8: the
9: left
10: one
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.30	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:0
9: Y:3
10: Z:-1]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.31	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:0
9: Y:4
10: Z:-1]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.32	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:0
9: Y:5
10: Z:-1]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.33	"1: <Architect>
2: Oops,
3: on
4: top
5: of
6: the
7: other
8: yellow
9: block
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.34	"1: [Builder
2: picks
3: up
4: a
5: yellow
6: block
7: at
8: X:0
9: Y:4
10: Z:-1]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.35	"1: [Builder
2: picks
3: up
4: a
5: yellow
6: block
7: at
8: X:0
9: Y:3
10: Z:-1]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.36	"1: [Builder
2: picks
3: up
4: a
5: yellow
6: block
7: at
8: X:0
9: Y:5
10: Z:-1]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.37	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:0
9: Y:3
10: Z:-2]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.38	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:0
9: Y:4
10: Z:-2]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.39	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:0
9: Y:5
10: Z:-2]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.40	"1: <Builder>
2: sorry
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.41	"1: <Architect>
2: Perfect,
3: now
4: connect
5: the
6: green
7: and
8: yellow
9: towers
10: with
11: a
12: green
13: blcok
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.42	"1: <Builder>
2: my
3: b
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.43	"1: <Architect>
2: no
3: worries
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.44	"1: <Builder>
2: left
3: of
4: the
5: highest
6: green
7: block?
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.45	"1: <Architect>
2: To
3: the
4: right
5: of
6: the
7: highest
8: green
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.46	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:0
9: Y:4
10: Z:-3]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.47	"1: <Builder>
2: kk
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.48	"1: <Architect>
2: On
3: the
4: right-most
5: yellow
6: block,
7: stack
8: two
9: green
10: blocks
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.49	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:0
9: Y:3
10: Z:-1]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.50	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:0
9: Y:4
10: Z:-1]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.51	"1: <Architect>
2: Cool
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.52	"1: <Architect>
2: Now
3: a
4: yellow
5: one
6: on
7: top
8: of
9: those
10: green
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.53	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:0
9: Y:5
10: Z:-1]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.54	"1: <Architect>
2: from
3: the
4: bottom
5: row
6: of
7: yellow,
8: place
9: two
10: more
11: yellow
12: blocks
13: going
14: to
15: the
16: right
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.55	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:0
9: Y:2
10: Z:0]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.56	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:0
9: Y:2
10: Z:1]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.57	"1: <Architect>
2: And
3: place
4: a
5: yellow
6: on
7: top
8: of
9: the
10: right-most
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.58	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:0
9: Y:3
10: Z:1]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.59	"1: <Architect>
2: On
3: top
4: of
5: that,
6: an
7: orange
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.60	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:0
9: Y:4
10: Z:1]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.61	"1: <Architect>
2: to
3: the
4: left
5: of
6: that,
7: another
8: orange
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.62	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:0
9: Y:4
10: Z:0]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.63	"1: <Architect>
2: Three
3: more
4: oranges
5: on
6: top
7: of
8: that
9: left-most
10: orange
11: block
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.64	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:0
9: Y:5
10: Z:0]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.65	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:0
9: Y:6
10: Z:0]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.66	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:0
9: Y:7
10: Z:0]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.67	"1: <Architect>
2: Three
3: more
4: to
5: the
6: right
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.68	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:0
9: Y:7
10: Z:1]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.69	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:0
9: Y:7
10: Z:2]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.70	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:0
9: Y:7
10: Z:3]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.71	"1: <Architect>
2: And
3: one
4: down
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.72	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:0
9: Y:6
10: Z:3]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.73	"1: <Architect>
2: Place
3: a
4: red
5: block
6: on
7: the
8: bottom
9: of
10: the
11: orange
12: block
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.74	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:0
9: Y:5
10: Z:3]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.75	"1: <Architect>
2: And
3: an
4: orange
5: below
6: the
7: red
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.76	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:0
9: Y:4
10: Z:3]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.77	"1: <Architect>
2: to
3: the
4: left
5: of
6: the
7: red,
8: place
9: another
10: red
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.78	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:0
9: Y:5
10: Z:2]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.79	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:0
9: Y:4
10: Z:2]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.80	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:0
9: Y:3
10: Z:2]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.81	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:0
9: Y:2
10: Z:2]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.82	"1: <Builder>
2: yes?
3: no?
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.83	"1: <Architect>
2: now
3: make
4: the
5: 4x4
6: square
7: of
8: red
9: blocks,
10: it
11: will
12: be
13: hollow
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.84	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:0
9: Y:5
10: Z:4]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.85	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:0
9: Y:5
10: Z:5]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.86	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:0
9: Y:4
10: Z:5]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.87	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:0
9: Y:2
10: Z:3]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.88	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:0
9: Y:2
10: Z:4]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.89	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:0
9: Y:2
10: Z:5]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.90	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:0
9: Y:3
10: Z:5]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.91	"1: <Architect>
2: Nice,
3: now
4: we
5: need
6: one
7: more
8: yellow
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.92	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:0
9: Y:5
10: Z:1]
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.93	"1: <Architect>
2: It
3: will
4: go
5: where
6: the
7: yellow
8: corner
9: fits
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.94	"1: <Architect>
2: Yep,
3: right
4: there
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.95	"1: <Architect>
2: Let
3: me
4: double
5: check
6: this
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.96	"1: <Builder>
2: perfect
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.97	"1: <Architect>
2: Looks
3: great
4: to
5: me,
6: nice
7: job
"
minecraft-4-13-wannabe-olympic-rings-B34-A31_1420.98	"1: <Builder>
2: :)
"
nw.wsj_0012.1	"1: Newsweek
2: ,
3: trying
4: to
5: keep
6: pace
7: with
8: rival
9: Time
10: magazine
11: ,
12: announced
13: new
14: advertising
15: rates
16: for
17: 1990
18: and
19: said
20: it
21: will
22: introduce
23: a
24: new
25: incentive
26: plan
27: for
28: advertisers
29: .
"
nw.wsj_0012.2	"1: The
2: new
3: ad
4: plan
5: from
6: Newsweek
7: ,
8: a
9: unit
10: of
11: the
12: Washington
13: Post
14: Co.
15: ,
16: is
17: the
18: second
19: incentive
20: plan
21: the
22: magazine
23: has
24: offered
25: advertisers
26: in
27: three
28: years
29: .
"
nw.wsj_0012.3	"1: Plans
2: that
3: give
4: advertisers
5: discounts
6: for
7: maintaining
8: or
9: increasing
10: ad
11: spending
12: have
13: become
14: permanent
15: fixtures
16: at
17: the
18: news
19: weeklies
20: and
21: underscore
22: the
23: fierce
24: competition
25: between
26: Newsweek
27: ,
28: Time
29: Warner
30: Inc.
31: 's
32: Time
33: magazine
34: ,
35: and
36: Mortimer
37: B.
38: Zuckerman
39: 's
40: U.S.
41: News
42: &
43: World
44: Report
45: .
"
nw.wsj_0012.4	"1: Alan
2: Spoon
3: ,
4: recently
5: named
6: Newsweek
7: president
8: ,
9: said
10: Newsweek
11: 's
12: ad
13: rates
14: would
15: increase
16: 5
17: %
18: in
19: January
20: .
"
minecraft-3-30-broken-heart_1103.1	"1: <Builder>
2: Mission
3: has
4: started.
"
minecraft-3-30-broken-heart_1103.2	"1: <Builder>
2: hello
3: once
4: again
5: architect,
6: my
7: only
8: friend
9: and
10: parent
"
minecraft-3-30-broken-heart_1103.3	"1: <Builder>
2: what
3: are
4: we
5: building
6: today?
"
minecraft-3-30-broken-heart_1103.4	"1: <Architect>
2: we
3: are
4: building
5: a
6: heart
"
minecraft-3-30-broken-heart_1103.5	"1: <Builder>
2: anatomical
3: or
4: figurative?
"
minecraft-3-30-broken-heart_1103.6	"1: <Architect>
2: figurative,
3: it
4: looks
5: diseased
6: as
7: well
"
minecraft-3-30-broken-heart_1103.7	"1: <Builder>
2: oh
3: my,
4: well
5: let's
6: see
7: what
8: we
9: can
10: do
11: about
12: that
"
minecraft-3-30-broken-heart_1103.8	"1: <Architect>
2: ok
3: start
4: in
5: the
6: very
7: center
8: with
9: one
10: red
11: block
"
minecraft-3-30-broken-heart_1103.9	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:0
9: Y:1
10: Z:-1]
"
minecraft-3-30-broken-heart_1103.10	"1: [Builder
2: picks
3: up
4: a
5: red
6: block
7: at
8: X:0
9: Y:1
10: Z:-1]
"
minecraft-3-30-broken-heart_1103.11	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:0
9: Y:1
10: Z:0]
"
minecraft-3-30-broken-heart_1103.12	"1: <Architect>
2: heart
3: is
4: perpendicular
5: to
6: the
7: ground
"
minecraft-3-30-broken-heart_1103.13	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:0
9: Y:2
10: Z:0]
"
minecraft-3-30-broken-heart_1103.14	"1: <Architect>
2: so
3: we
4: are
5: going
6: to
7: need
8: blue
9: placeholders
10: to
11: the
12: left
13: and
14: right
15: of
16: the
17: base
18: block
"
minecraft-3-30-broken-heart_1103.15	"1: [Builder
2: picks
3: up
4: a
5: red
6: block
7: at
8: X:0
9: Y:2
10: Z:0]
"
minecraft-3-30-broken-heart_1103.16	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:-1
9: Y:1
10: Z:0]
"
minecraft-3-30-broken-heart_1103.17	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:1
9: Y:1
10: Z:0]
"
minecraft-3-30-broken-heart_1103.18	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:1
9: Y:2
10: Z:0]
"
minecraft-3-30-broken-heart_1103.19	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:-1
9: Y:2
10: Z:0]
"
minecraft-3-30-broken-heart_1103.20	"1: <Builder>
2: like
3: that?
"
minecraft-3-30-broken-heart_1103.21	"1: <Architect>
2: you
3: got
4: it
"
minecraft-3-30-broken-heart_1103.22	"1: <Architect>
2: do
3: that
4: twice
5: more
"
minecraft-3-30-broken-heart_1103.23	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:-2
9: Y:2
10: Z:0]
"
minecraft-3-30-broken-heart_1103.24	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:2
9: Y:2
10: Z:0]
"
minecraft-3-30-broken-heart_1103.25	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:2
9: Y:3
10: Z:0]
"
minecraft-3-30-broken-heart_1103.26	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:-2
9: Y:3
10: Z:0]
"
minecraft-3-30-broken-heart_1103.27	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:-3
9: Y:3
10: Z:0]
"
minecraft-3-30-broken-heart_1103.28	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:3
9: Y:3
10: Z:0]
"
minecraft-3-30-broken-heart_1103.29	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:3
9: Y:4
10: Z:0]
"
minecraft-3-30-broken-heart_1103.30	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:-3
9: Y:4
10: Z:0]
"
minecraft-3-30-broken-heart_1103.31	"1: <Architect>
2: ok
3: now
4: you
5: can
6: get
7: rid
8: of
9: the
10: blue
11: blocks
"
minecraft-3-30-broken-heart_1103.32	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:3
9: Y:3
10: Z:0]
"
minecraft-3-30-broken-heart_1103.33	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:2
9: Y:2
10: Z:0]
"
minecraft-3-30-broken-heart_1103.34	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:1
9: Y:1
10: Z:0]
"
minecraft-3-30-broken-heart_1103.35	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:-1
9: Y:1
10: Z:0]
"
minecraft-3-30-broken-heart_1103.36	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:-2
9: Y:2
10: Z:0]
"
minecraft-3-30-broken-heart_1103.37	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:-3
9: Y:3
10: Z:0]
"
minecraft-3-30-broken-heart_1103.38	"1: <Builder>
2: ok
"
minecraft-3-30-broken-heart_1103.39	"1: <Architect>
2: build
3: a
4: red
5: block
6: on
7: top
8: of
9: each
10: of
11: the
12: top
13: red
14: blocks
"
minecraft-3-30-broken-heart_1103.40	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:3
9: Y:5
10: Z:0]
"
minecraft-3-30-broken-heart_1103.41	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:-3
9: Y:5
10: Z:0]
"
minecraft-3-30-broken-heart_1103.42	"1: <Architect>
2: now
3: build
4: towards
5: the
6: center
7: with
8: two
9: more
10: red
11: blocks
12: per
13: side
"
minecraft-3-30-broken-heart_1103.43	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:2
9: Y:5
10: Z:0]
"
minecraft-3-30-broken-heart_1103.44	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:1
9: Y:5
10: Z:0]
"
minecraft-3-30-broken-heart_1103.45	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:-2
9: Y:5
10: Z:0]
"
minecraft-3-30-broken-heart_1103.46	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:-1
9: Y:5
10: Z:0]
"
minecraft-3-30-broken-heart_1103.47	"1: <Architect>
2: put
3: a
4: placeholder
5: block
6: in
7: between
"
minecraft-3-30-broken-heart_1103.48	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:0
9: Y:5
10: Z:0]
"
minecraft-3-30-broken-heart_1103.49	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:0
9: Y:4
10: Z:0]
"
minecraft-3-30-broken-heart_1103.50	"1: <Architect>
2: and
3: then
4: another
5: red
6: one
7: below
8: that
"
minecraft-3-30-broken-heart_1103.51	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:0
9: Y:5
10: Z:0]
"
minecraft-3-30-broken-heart_1103.52	"1: <Architect>
2: yep
"
minecraft-3-30-broken-heart_1103.53	"1: <Architect>
2: ok
3: time
4: to
5: build
6: the
7: disease
"
minecraft-3-30-broken-heart_1103.54	"1: <Builder>
2: i
3: am
4: ready
"
minecraft-3-30-broken-heart_1103.55	"1: <Architect>
2: switch
3: to
4: orange
"
minecraft-3-30-broken-heart_1103.56	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:-2
9: Y:5
10: Z:-1]
"
minecraft-3-30-broken-heart_1103.57	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:-3
9: Y:5
10: Z:-1]
"
minecraft-3-30-broken-heart_1103.58	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:-3
9: Y:4
10: Z:-1]
"
minecraft-3-30-broken-heart_1103.59	"1: [Builder
2: picks
3: up
4: a
5: orange
6: block
7: at
8: X:-2
9: Y:5
10: Z:-1]
"
minecraft-3-30-broken-heart_1103.60	"1: [Builder
2: picks
3: up
4: a
5: orange
6: block
7: at
8: X:-3
9: Y:5
10: Z:-1]
"
minecraft-3-30-broken-heart_1103.61	"1: [Builder
2: picks
3: up
4: a
5: orange
6: block
7: at
8: X:-3
9: Y:4
10: Z:-1]
"
minecraft-3-30-broken-heart_1103.62	"1: <Architect>
2: place
3: an
4: orange
5: block
6: to
7: the
8: right
9: of
10: the
11: base
12: red
13: block
14: with
15: two
16: spaces
17: in
18: between
"
minecraft-3-30-broken-heart_1103.63	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:-3
9: Y:1
10: Z:0]
"
minecraft-3-30-broken-heart_1103.64	"1: <Architect>
2: nice
"
minecraft-3-30-broken-heart_1103.65	"1: <Architect>
2: now
3: put
4: one
5: diagonally
6: above
7: to
8: the
9: left
10: of
11: that
12: orange
13: block
"
minecraft-3-30-broken-heart_1103.66	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:-2
9: Y:2
10: Z:0]
"
minecraft-3-30-broken-heart_1103.67	"1: <Architect>
2: and
3: then
4: do
5: it
6: again
"
minecraft-3-30-broken-heart_1103.68	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:-1
9: Y:3
10: Z:0]
"
minecraft-3-30-broken-heart_1103.69	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:2
9: Y:6
10: Z:0]
"
minecraft-3-30-broken-heart_1103.70	"1: <Architect>
2: yes
3: actually
"
minecraft-3-30-broken-heart_1103.71	"1: <Architect>
2: ok
3: there
4: is
5: like
6: a
7: floating
8: l
9: to
10: the
11: upper
12: left
13: so
14: now
15: we
16: are
17: going
18: to
19: build
20: that
"
minecraft-3-30-broken-heart_1103.72	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:3
9: Y:6
10: Z:0]
"
minecraft-3-30-broken-heart_1103.73	"1: [Builder
2: picks
3: up
4: a
5: orange
6: block
7: at
8: X:3
9: Y:6
10: Z:0]
"
minecraft-3-30-broken-heart_1103.74	"1: <Builder>
2: ok
"
minecraft-3-30-broken-heart_1103.75	"1: <Architect>
2: put
3: two
4: blue
5: blocks
6: on
7: top
8: of
9: the
10: upper
11: left
12: orange
13: block
"
minecraft-3-30-broken-heart_1103.76	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:2
9: Y:7
10: Z:0]
"
minecraft-3-30-broken-heart_1103.77	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:2
9: Y:8
10: Z:0]
"
minecraft-3-30-broken-heart_1103.78	"1: <Architect>
2: now
3: put
4: two
5: orange
6: blocks
7: to
8: the
9: left
"
minecraft-3-30-broken-heart_1103.79	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:3
9: Y:8
10: Z:0]
"
minecraft-3-30-broken-heart_1103.80	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:4
9: Y:8
10: Z:0]
"
minecraft-3-30-broken-heart_1103.81	"1: <Architect>
2: and
3: one
4: under
5: the
6: second
7: one
"
minecraft-3-30-broken-heart_1103.82	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:4
9: Y:7
10: Z:0]
"
minecraft-3-30-broken-heart_1103.83	"1: <Architect>
2: now
3: you
4: can
5: get
6: rid
7: of
8: blue
"
